Gehren,11.0031039,50.6484746
Neutrebbin,14.2261578,52.6669948
Asendorf,9.9804981,53.2935453
Zinndorf,13.9255999,52.5027
Niefern-Öschelbronn,8.7833191,48.9166468
Weißenburg,10.9718974,49.0305748
Heinzenbach,7.4200571,49.9741695
Steinsberg,7.9430148,50.3232005
Hirschfeld,13.618686,51.3891497
Achern,8.0735581,48.6300161
Gelsenkirchen,7.0959263,51.5109791
Riepe,7.3486735,53.3974727
Guntersblum,8.34556,49.7975
Welle,9.8048843,53.234144
Bismark (Altmark),11.555459,52.6634674
Mützen,10.9384,52.9401
Kaltenengers,7.5442386,50.4157003
Balgstädt,11.7347334,51.2061992
Schweisweiler,7.8239609,49.5900432
Arzfeld,6.2676981,50.0871592
Ellingstedt,9.4095155,54.4746558
Schwanewede,8.5921708,53.2296458
Thiede,10.482967,52.1870914
Marienau bei Zwickau,12.6361174,50.7218536
Tüttendorf,9.9932757,54.3922068
Biesenthal,13.6296349,52.7665352
Pommern,7.2740995,50.1699365
Obersinn,9.6160855,50.2093608
Cumlosen,11.6579032,53.0322414
Barmissen,10.1755097,54.2050625
Hoppstädten-Weiersbach,7.1836913,49.6140093
Müden (Mosel),7.3422361,50.1858295
Rümikon,8.3755712,47.5658654
Dommershausen,7.4004505,50.1437492
Reuterstadt Stavenhagen,12.9082954,53.6952808
Woosmer,11.1832917,53.2000024
Allendorf,7.9982619,50.2679502
Sponholz,13.3653571,53.5532729
Neuenkirchen,13.3767619,54.1176253
Tiefenbach,12.5834128,49.4374026
Dätgen,9.9313829,54.1804173
Ensdorf,11.9353839,49.3435347
Levesen,9.11936,52.3214
Steinen,7.8104924,50.5739599
Feichten an der Alz,12.5955337,48.0808538
Emkendorf,9.8470685,54.2623019
Ellenserdammersiel,8.0517,53.4339
Heroldishausen,10.5149425,51.1376304
Loxstedt,8.6479179,53.4698653
Quenstedt,11.4572629,51.6963327
Kammerforst,7.6761069,50.4625461
Niederkirchen,7.6955565,49.5784546
Mechtersen,10.3153785,53.2813893
Weitendorf,12.2821419,53.9000253
Salching,12.5696609,48.8092869
Sassenhausen,8.3961,50.9945
Selters (Westerwald),7.7566932,50.5298846
Liepgarten,14.0167,53.7167
Dierfeld,6.8904024,50.0847994
Laatzen,9.8132829,52.3077423
Gillenbeuren,7.0185213,50.1550576
Großmehring,11.5333568,48.7664732
Kruge,13.8787141,52.7536772
Gebhardshain,7.8218616,50.746901
Hallschlag,6.4381496,50.3534671
Bergen,12.2748953,50.4726514
Manderscheid,6.8125839,50.0929265
Riede,8.9413756,52.96775
Müllheim,7.6257276,47.8099613
Limbach,9.2112167,49.4619356
Waldshut,8.2170582,47.6221367
Wallbach,7.902809,47.5599243
Stamsried,12.5313854,49.267258
Dersau,10.3356373,54.120276
Geroldshausen,9.9026274,49.685409
Groß Gischau,11.1061457,52.7472939
Wallwitz,11.9152547,52.1180672
Witzmannsberg,13.4135695,48.7156602
Gadow,12.6091885,53.1116852
Breitscheidt,7.6617004,50.7540801
Rheinhausen,7.7144924,48.2338362
Ilshofen,9.91889,49.17
Schöneberg,7.7494525,49.9204671
Nübel,9.5840413,54.5626626
Gundelsheim,9.16194,49.2844
Torgelow-Holländerei,14.0374571,53.6658167
Schnaittenbach,12.0007006,49.5478302
Bredereiche,13.2410558,53.138244
Dettingen an der Iller,10.1133599,48.1073657
Oberwiesenthal Kurort,12.970962,50.419377
Reichenwalde,13.9981699,52.2659905
Eppstein,8.3942935,50.1403409
Nußloch,8.6959385,49.3228653
Höfen an der Enz,8.5836121,48.8013988
Raa-Besenbek,9.6025433,53.755585
Winterfeld,11.2449086,52.7391912
Nächst Neuendorf,13.4128036,52.2266335
Marburg,8.7757742,50.8117327
Giersleben,11.5630768,51.7641229
Altenriet,9.2216687,48.5911665
Jänschwalde - Janšojce,14.4984886,51.861833
Braunsbach,9.7920239,49.1994022
Aresing,11.2970513,48.5320846
Markt Einersheim,10.2916194,49.6876078
Binsfeld,6.7055682,49.9637377
Flachstöckheim,10.439316,52.0859608
Süderfahrenstedt,9.5857029,54.585343
Büttstedt,10.3110287,51.2588132
Glienicke/Nordbahn,13.3329177,52.6330629
Silbitz,11.9959152,50.9569197
Großheringen,11.6672573,51.1032093
Salzmünde,11.8290042,51.5255008
Eschau,9.2582133,49.8191505
Daubach,7.6337471,49.8463876
Künzing,13.0789891,48.6685443
Billerbeck,10.8725988,52.8734968
Ringgau,10.056535,51.0925733
Langula,10.4177872,51.149777
Didderse,10.4027463,52.3802551
Brand,11.9080517,49.9612088
Holtorf,9.2268377,52.6753869
Berg,11.3545409,47.9670867
Warthausen,9.7971973,48.1285979
Wirfus,7.2057752,50.1994498
Schwaig bei Nürnberg,11.2021205,49.4682238
Leps,12.0497104,51.9248916
Molsberg,7.9671127,50.4820761
Oberrieden,10.4273041,48.0884013
Schönfelde,14.0492123,52.4631619
Landshut,12.1516551,48.536217
Unterschneidheim,10.3639341,48.9408509
Denkendorf,11.4547701,48.9277889
Behringen,10.5187708,51.0211849
Neustadt/Westerwald,8.0396369,50.6301283
Limsdorf,14.0162477,52.1594474
Löben Elster,13.0833,51.7667
Kescheid,7.4845099,50.660966
Hardheim,9.4732442,49.6101843
Altenhausen,11.2529576,52.2622723
Goldbeck,9.1515845,52.1034005
Damscheid,7.6825568,50.1016112
Beinhausen,6.8825741,50.2649595
Budenheim,8.1726488,50.0238182
Hördt,8.3263884,49.1658021
Etingen,11.1677241,52.3941274
Kaisborstel,9.467985,54.0167572
Lammershagen,10.4453215,54.2756385
Siersleben,11.5438911,51.6037182
Sankt Katharinen (Landkreis Neuwied),7.3470196,50.5926273
Hohentengen am Hochrhein,8.4343471,47.5706529
Kleinneuhausen,11.2860125,51.1525062
Dingolshausen,10.3891557,49.9072643
Neetzka,13.5060008,53.5291132
Frankeneck,8.04861,49.3764
Sankelmark,9.4263554,54.7166385
Winnigstedt,10.766259,52.0648216
Glashütten,8.4025318,50.2155709
Ramberg,8.00833,49.2603
Borgfelde,10.0332999,53.5550288
Großerlach,9.5149916,49.0539948
Buchholz,14.1139723,52.4231471
Weddelbrook,9.8293928,53.9033941
Vordorf,10.5198151,52.3657447
Vierlinden,14.3141,52.515
Borstel,9.1894517,52.2296714
Steinheid,11.0833,50.4667
Dannstadt-Schauernheim,8.3097391,49.4355521
Kirchheim an der Weinstraße,8.1808221,49.5372024
Westerende-Kirchloog,7.42286,53.4367
Neu Bartelshagen,12.8620716,54.3437562
Schönfeld,12.0608211,52.7266081
Dittenheim,10.7923751,49.0545004
Adelshofen,11.1167,48.1833
Henschtal,7.4044932,49.4658947
Kolitzheim,10.2354353,49.9193327
Neumarkt-Sankt Veit,12.5083828,48.3607951
Stolpe,10.2182259,54.1308934
Forheim,10.4489407,48.7595321
Schwerz,12.1333133,51.5643161
Seiwerath,6.4984003,50.1495675
Zerf,6.6865072,49.6014456
Todenroth,7.3552505,49.9761871
Ellenberg,7.1477737,49.6590863
Knau,11.7213744,50.6519929
St. Pauli,9.9594316,53.5539347
Grabow,11.964307,52.2480236
Veldenz,7.0231881,49.8893712
Marl,7.0829054,51.6485843
Volkmarsen,9.1150299,51.4126067
Mellin,10.9880813,52.6499444
Mosbach,9.1455235,49.3527796
Frankleben,11.9343235,51.3115893
Ostheim vor der Rhön,10.2330495,50.4602714
Homberg,7.515507,49.6509461
Bruch,6.7838696,49.9572851
Lagendorf,10.8467481,52.8299305
Weinsheim,7.7684609,49.837426
Malitschkendorf,13.3302827,51.6945458
Staupitz,13.6666929,51.5333011
Wolmirsleben,11.487107,51.9473596
Riegsee,11.2328533,47.6996784
Pölitz,12.4278083,53.8386155
Eulgem,7.1757245,50.2395337
Münster,9.2200016,48.8212962
Frücht,7.6775972,50.3121469
Roßbach,11.892161,51.2607
Süpplingen,10.9040619,52.2271049
Meinheim,10.8111921,49.0281928
Ziegenhain,7.5256751,50.6770164
Gollenberg,7.1587277,49.6725799
Osterhausen,11.5042583,51.4541894
Göhren,13.7393039,54.3415931
Fredenbeck,9.3984969,53.5243022
Raumbach,7.6618089,49.7239726
Kagel,13.9105729,52.4606224
Kagar,12.8110776,53.1285912
Pahlen,9.2957524,54.2675609
Eiche,13.5896745,52.5627386
Berzhahn,8.0045159,50.539031
Belgern,13.1246111,51.4828215
Neuenhaus,6.96667,52.5
Schwarzerden,7.2818869,49.5336883
Riepsterhammrich,7.31913,53.3768
Borkwalde,12.8342784,52.2544843
Fischbach,10.7320872,50.5266324
Greven,7.6120326,52.0929254
Rosenow,13.0382434,53.6286829
Otzweiler,7.5097022,49.7130769
Leun,8.3573563,50.5502797
Kranenkamp,8.0345629,53.4023862
Irsch,6.5936781,49.6038501
Losenrade,11.765354,52.9665393
Rehau,12.0332893,50.2500051
Drage,9.5166637,54.0000005
Gerhardtsgereuth,10.7478631,50.4701549
Rohrbach,8.1317278,49.1371992
Belum,8.9936761,53.8174557
Zeckerin,13.6334047,51.7115217
Tessin,12.4684089,54.0263099
Reinsfeld,6.876529,49.6749794
Lautersheim,8.09833,49.5872
Hüsby,9.4852389,54.4972806
Wilhelmshorst,13.0552528,52.3330052
Altenahr,6.9920517,50.5169469
Fischingen,7.5999972,47.650005
Bennhausen,7.9790958,49.6224018
Ahlefeld,9.6793463,54.4033459
Carzig,14.4591619,52.4591447
Vohburg an der Donau,11.6239384,48.7672231
Oldersbek,9.1672919,54.4460862
Loitz,13.1285573,53.96913
Kirchbarkau,10.1460932,54.2103994
Rötsweiler,7.2642225,49.7120785
Duisburg,6.759562,51.434999
Wachau,13.9062996,51.1624368
Triftern,13.0047348,48.3953025
Roth an der Our,6.2232179,49.9235299
Glanbrücken,7.5286206,49.6123783
Kreien,12.0551632,53.4077549
Schülp,9.8786851,54.1627078
Lugau,13.5924779,51.6107646
Denstedt,11.3860027,51.0020046
Lichtenfels,8.7910917,51.1645407
Ziltendorf,14.623729,52.206289
Adlkofen,12.2642709,48.543476
Damnatz,11.1772328,53.135061
Krumstedt,9.1794772,54.0682927
Sisseln,7.989416,47.5534624
Moorhausen,8.1333461,53.4252234
Gossel,10.8512266,50.7992463
Lauda-Königshofen,9.70417,49.5653
Au,7.8296094,47.9552898
Trogen,11.9531608,50.3639129
Moos,12.9624718,48.7520542
Niedernhausen,8.3161522,50.1611077
Mackenrode,10.0676811,51.3050457
Siedenbrünzow,13.1462242,53.8971143
Neusorg im Fichtelgebirge,11.9694077,49.934802
Buseck,8.7759513,50.6178665
Schossin,11.2178267,53.5443618
Schlaitdorf,9.2251956,48.6050185
Nitzahn,12.3577297,52.4659207
Ivenrode,11.2315825,52.2732667
Uftrungen,10.9807409,51.4997823
Droßdorf,12.1216783,51.0078935
Baumgarten,11.8710662,53.8121231
Sundern,8.0072645,51.329832
Urbach (Westerwald),7.5866405,50.5599577
Andervenne,7.570672,52.5103219
Frei-Laubersheim,7.8990382,49.8003012
Mildenitz,13.6421133,53.4721103
Gramzow,14.0073794,53.2102052
Wenddorf,11.7439952,52.3828862
Breitenbrunn,11.6208026,49.0827731
Markee,12.8720435,52.5781804
Bothel,9.5016386,53.0742715
Haag,11.5610943,49.8700965
Gevenich,7.0862374,50.1544843
Wulkenzin,13.1699805,53.5449413
Hohelucht,8.1715134,53.3672546
Hollnseth,9.1,53.5833
Rottenbach,11.1692952,50.6889053
Eickendorf,11.1416576,52.3676137
Mintraching,12.240373,48.9516342
Dolgen am See,12.2617098,53.9532279
Jückelberg,12.6317,50.9269
Niederschönenfeld,10.9331182,48.7213799
Ubstadt-Weiher,8.6415885,49.1708959
Auetal,9.23321,52.2403
Bernstadt,10.0246274,48.4986058
Nidderau,8.875167,50.2282472
Eldenburg,11.439225,53.1149132
Bornstedt,11.4833,51.4833
Rehweiler,7.4411279,49.4852484
Walheim,9.1519563,49.0126104
Neuheilenbach,6.5606322,50.1133466
Kramerhof,13.0536676,54.3533164
Falkenberg,11.809532,52.862169
Norddeich,8.9001752,54.2176341
Asch,9.81953,48.4379
Laurenburg,7.9117807,50.3310065
Marienhagen,9.6885972,52.0397099
Klein Gottschow,12.0043889,53.0972119
Langen Emsland,7.468671,52.5407259
Schelkau,12.0,51.1
Hörsingen,11.1553008,52.2779877
HafenCity,9.9958346,53.5429127
Hadenfeld,9.4580416,54.0339902
Tripkau,11.0423407,53.1055334
Huisheim,10.7038586,48.8256244
Zell,12.4119764,49.1430762
Kummerow,12.8351626,53.7683188
Kierspe,7.5871946,51.1365935
Steffenshagen,12.118363,53.1977968
Roklum,10.7418179,52.0669814
Birkenwerder,13.2831336,52.6884408
Rammingen,10.5805604,48.065718
Breustian,11.034737,53.0334753
Rudersdorf,11.4561208,51.107188
Basdorf,13.4357497,52.7126776
Eckertal,10.6488649,51.9004991
Medebach,8.7044753,51.1974918
Calbe,11.7761208,51.9034006
Theisseil,12.2279762,49.6913417
Otter,9.7413015,53.2404775
Döllingen,13.5878541,51.4830424
Windach,11.03506,48.0674862
Emmering,12.0551783,47.9972778
Renneritz,12.2256699,51.600562
Gnutz,9.8266623,54.1357973
Harras,10.8618926,50.4108211
Heede,9.8,53.7833
Biedenkopf,8.5270214,50.9158122
Würrich,7.3030544,49.9770408
Aura im Sinngrund,9.574957,50.1790696
Bischofroda,10.3642276,51.0559632
Kayna,12.2374765,50.9936088
Hainsfarth,10.623699,48.9601739
Flonheim,8.04,49.785
Werningshausen,10.9996217,51.140204
Nienborstel,9.6102906,54.1341951
Kleinschwabhausen,11.4600814,50.9313288
Nieder-Hilbersheim,8.0421987,49.91367
Konradsreuth,11.8457641,50.2689982
Bodenheim,8.3083998,49.9296093
Fleckeby,9.6948765,54.4807754
Zörnigall,12.7438224,51.8724591
Brackel,10.0492005,53.3005521
Westerhever,8.6765346,54.3822128
Rutsweiler an der Lauter,7.6201654,49.5668215
Baalberge,11.799187,51.7629551
Petersdorf,10.8273195,51.5298099
Sohrschied,7.3582745,49.9032772
Großenhain,13.5317153,51.2911845
Neu Gaarz,12.5305872,53.579522
Röckwitz,13.1010641,53.707767
Eichede,10.4082754,53.7165984
Kleinau,11.511879,52.8004663
Utarp,7.48293,53.611
Gröbzig,11.8761819,51.6834323
Wallenhorst,8.0162591,52.3494712
Giesensdorf,14.1313686,52.1381569
Haida bei Elsterwerda,13.4688299,51.4790179
Niederweis,6.4657339,49.8708613
Merzig,6.6374902,49.4427023
Zeust,14.267902,52.1339894
Schernfeld,11.1066469,48.9048267
Westheim,10.6629046,49.003503
Horstdorf,12.4360889,51.8181437
Osnabrück,8.049741,52.266837
Saarlouis,6.749846,49.3164661
Hofkirchen,13.1205373,48.6770983
Levitzow,12.5892348,53.8374899
Eggstätt,12.3799269,47.9267455
Wagenhausen,6.985256,50.1431743
Koßwig - Kósojce,14.0294564,51.7771886
Merklingen,9.7557738,48.5101058
Probsthagen,9.23267,52.3416
Zahrensdorf,11.6745906,53.7599894
Linden,8.6689645,50.5319468
Tremsbüttel,10.3117036,53.7409199
Friedland,14.2641178,52.1054476
Dorfchemnitz bei Sayda,13.444161,50.7626703
Mönkhagen,10.560138,53.9003044
Deining,11.5399434,49.2262175
Buschdorf,14.4277494,52.6013456
Zöllmen,13.6109099,51.0430199
Bandenitz,11.2806585,53.4910887
Unna,7.689014,51.5348835
Wollbach,10.2232829,50.3657224
Rühn,11.9388968,53.8230317
Röhrmoos,11.4558645,48.328264
Oberhonnefeld,7.5165205,50.5526195
Mewegen,14.2463305,53.5178429
Maihingen,10.4983244,48.9271219
Amerdingen,10.4860635,48.7269957
Uehrde,10.7641184,52.0999198
Heudeber,10.8442538,51.9010789
Greimersburg,7.1402899,50.1851492
Sondershausen,10.8668419,51.3666041
Stadelhofen,11.1978603,50.0028962
Kattenes,7.4417785,50.2517464
Bad Schlema,12.6665631,50.6024795
Ebermannsdorf,11.9371346,49.3937519
Hohen Demzin,12.5482238,53.719704
Passau,13.4606445,48.5740136
Ering,13.15,48.3
Hagenbüchach,10.7691329,49.5363422
Pfofeld,10.8343651,49.1050781
Wenningstedt,8.3212747,54.9358166
Lippetal,8.0793382,51.6535774
Burghausen,12.8304816,48.1689863
Tielenhemme,9.3879984,54.2766302
Bergtheim,10.0688617,49.8986745
Egelsbach,8.6659289,49.9668352
Falkenstein,8.4785437,50.1930958
Dangast,8.11942,53.446
Seghorn,8.05671,53.3867
Kölln-Reisiek,9.692135,53.7575161
Krugau - Dubrawa,13.9846124,52.0281074
Ferschweiler,6.40463,49.8625614
Görike,12.204422,52.9436052
Altscheid,6.3922544,50.0192187
Pottenstein,11.4087415,49.7721841
Löf,7.4421489,50.2359772
Warnkenhagen,12.4510679,53.8397336
Bisterschied,7.7494938,49.6446096
Niedercunnersdorf,14.6631944,51.051199
Rathmannsdorf,14.1392612,50.9300632
Dörsdorf,8.0109271,50.2464131
Karith,11.8362882,52.106153
Bunderhee,7.302677,53.2195372
Heikendorf,10.2026135,54.3692543
Stockach,9.0123849,47.8565551
Neuendeich,9.6035427,53.6759553
Mühlhausen,11.449797,49.1748882
Tacherting,12.5705051,48.0790001
Ohmden,9.5256325,48.6453051
Badow,11.1190026,53.6119029
Reckenroth,8.0217672,50.2284706
Oberleichtersbach,9.8047534,50.2743915
Bochow,12.7926632,52.3819913
Oberhausen,8.0567911,49.0982792
Ulbargen,7.58243,53.3754
Hitzhofen,11.3229892,48.8485746
Boostedt,10.028566,54.0076767
Husby,9.5785877,54.7659613
Seedorf,10.8672662,53.6195914
Alsheim,8.3401032,49.7662732
Siptenfelde,11.0533785,51.6455645
Jettenbach,12.3821713,48.1684742
Elztal,9.21056,49.3897
Rantum,8.2929793,54.8478963
Wettringen,7.3218939,52.2103897
Lohberg,13.106114,49.1763771
Kittlitz - Dłopje,13.9240132,51.830865
Havelsee,12.4595798,52.4913976
Gronau (Leine),9.7833266,52.0833043
Heidelberg,8.694724,49.4093582
Brüchauer Mühle,10.9455,52.9073
Jessen (Elster),12.9590741,51.7931158
Holdenstedt,11.4482415,51.4758137
Kappe,13.437645,52.9672358
Wutöschingen,8.3651806,47.6596219
Christinenthal,9.532286,54.0531693
Ochtelbur,7.3718613,53.4082899
Friedelsheim,8.22306,49.4469
Perasdorf,12.8007594,48.9500369
Günthersdorf,14.3072054,52.0910654
Liebstedt,11.4097738,51.0464395
Engelbrechtsche Wildnis,9.4632802,53.77072
Mettenheim,12.4641168,48.265898
Leimbach,6.9271065,50.404288
Heteborn,11.2916303,51.8930533
Rumohr,10.024419,54.2550492
Mochau bei Döbeln,13.187518,51.1348573
Gerabronn,9.9220704,49.2498754
Monreal,7.161931,50.2991377
Enger,8.5588818,52.1394015
Etzelsrode,10.6130014,51.5064751
Frohburg,12.5576743,51.0567105
Möhlau,12.3516018,51.730114
Haselau,9.6222826,53.6604605
Strohn,6.9225353,50.1104624
Horbruch,7.2388471,49.8889867
Wietstock,13.7855166,53.7134994
Schwarzenau,8.4737646,51.0256864
Prötzel,13.9889593,52.6378912
Balow,11.7167,53.2667
Wohltorf,10.2833,53.5167
Germering,11.3657306,48.1340035
Erxleben,11.2425223,52.2194409
Pleitersheim,7.9526759,49.8367385
Pösing,12.5492114,49.2300576
Baindt,9.6622081,47.8420535
Güby,9.6665856,54.4856418
Nostorf,10.654659,53.4068386
Kirrweiler,8.1635208,49.3017811
Müssen,10.5666994,53.5000008
Luckow-Petershagen,14.2326023,53.2416509
Dirmstein,8.246886,49.5640443
Badem,6.6074904,50.004038
Elmenhorst,10.5344352,53.5463158
Hassel,9.2034462,52.8031396
Milower Land,12.3949553,52.4940635
Naundorf,13.1110592,51.2557855
Hausen (Eichsfeld),10.3787331,51.3792569
Klinkrade,10.5499987,53.716704
Mügeln,13.0266612,51.8527339
Kriebitzsch,12.3382496,51.0282636
Bucha,11.5133698,50.8813893
Kerkau,11.4311899,52.7823644
Bösleben-Wüllersleben,11.0635921,50.8205713
Reuden/Anhalt,12.306671,52.0704459
Nenndorf,7.4333726,53.586704
Burgsponheim,7.7157407,49.8332895
Gefell,6.9115727,50.2384499
Helmstedt,11.0104702,52.2277037
Kirchsahr,6.8997506,50.5227713
Rehfelde,13.9105671,52.5331289
Bröthen,10.6661394,53.4795325
Sehmatal,12.9795242,50.5078377
Vilshofen an der Donau,13.1868461,48.633762
Wennenkamp,9.13776,52.1447
Polling,12.5597508,48.2145951
Mucheln,10.4394901,54.2494127
Scharfbillig,6.5563998,49.9306167
Pratjau,10.4153529,54.3302432
Schmadebeck,11.8198213,54.0424809
Hattstedtermarsch,9.0,54.55
Piethen,11.9311623,51.6715643
Rhede (Ems),7.2734909,53.0583171
Altkalen,12.7391044,53.898783
Mühlberg/Elbe,13.2172472,51.4344274
Herborn,8.3031741,50.6831806
Börnichen,13.1382106,50.750429
Abtsbessingen,10.7644451,51.2609433
Fresenburg Emsl,7.3066278,52.8850982
Brunsbek,10.2820785,53.5965217
Großrinderfeld,9.7332966,49.6657707
Steinhorst,10.4834423,53.7206815
Wiesenbronn,10.3064135,49.7485176
Kruchten,6.3150933,49.8992665
Berghaupten,7.9867552,48.4075544
Hartha,12.9715576,51.0984539
Mauschbach,7.3936417,49.1856954
Weißenberg - Wóspork,14.658726,51.1968328
Altenhagen II,9.3996134,52.2613351
Eitting,11.8908175,48.358828
Grünow,13.313161,53.3444906
Jeggau,11.2060499,52.5382148
Brandshagen,13.1778788,54.2411236
Oersberg,9.8427703,54.6752017
Arnstedt,11.5000033,51.6900237
Dietenheim,10.0705695,48.2153851
Stahnsdorf,13.2077118,52.3869675
Pfaffenhofen an der Ilm,11.5068179,48.5297983
Heiligenstedtenerkamp,9.46667,53.9
Aschau am Inn,12.3516386,48.197888
Langenhagen,9.738994,52.443118
Stelle-Wittenwurth,9.05,54.2667
Weißewarte,11.8751374,52.4660372
Lesse,10.259719,52.1611756
Kremperheide,9.4816691,53.886991
Tucheim,12.1822496,52.2888673
Bedburg,6.576634,50.9976706
Wörth,13.6008537,48.5657252
Crivitz,11.6470654,53.5781613
Neuenstein,9.5630892,50.9082268
Hinzweiler,7.5474791,49.5916027
Diemitz,12.8344772,53.204196
Jeserig/Fläming,12.4509272,52.0854242
Alling,11.3015889,48.1401952
Clenze,10.9559964,52.9373971
Satzkorn,12.9879429,52.4760062
Nieste,9.6709943,51.3122935
Oberpöring,12.8247678,48.7023692
Welbsleben,11.4240964,51.7080758
Wakendorf II,10.0820819,53.7820459
Kyllburg,6.5942126,50.0416541
Offenbach-Hundheim,7.5514132,49.6241853
Möthlitz,12.3899416,52.4754532
Eppelsheim,8.1652801,49.7056001
Wandsbek,10.0755348,53.5760029
Helbra,11.4932511,51.5567605
Güster,10.6759324,53.5402983
Feldhorst,10.421542,53.8442625
Schmidthachenbach,7.4710473,49.7327033
Talkau,10.5693088,53.5757218
Vierherrenborn,6.654198,49.6049241
Großschweidnitz,14.6390898,51.0662979
Hontheim,6.992591,50.0690311
Plaidt,7.3904512,50.3924191
Hohenfels,9.0982616,47.8882748
Schäftlarn,11.4664602,47.979677
Hilgermissen,9.1565736,52.8434253
Traventhal,10.3167,53.9
Quarnstedt,9.7869333,53.9544326
Albersroda,11.7173795,51.2862462
Wallhausen bei Sangerhausen,11.2,51.4667
Frickingen,9.2728474,47.8133823
Oberweiler-Tiefenbach,7.608972,49.5979301
Mustin,11.9726516,53.6960868
Boksee,10.1299477,54.243228
Ließem,6.4806229,50.0245641
Steinfeld (Oldenburg),8.21706,52.5874221
Wiendorf,11.8080894,51.7133483
Geisleden,10.1993304,51.3494903
Wittgendorf,12.1957536,50.976804
Hiltpoltstein,11.3203748,49.6610303
Hockweiler,6.6914241,49.7024864
Heinrichsberg,11.7354568,52.2732044
Ventschow,11.5756264,53.7862244
Lentzke,12.7053613,52.8003496
Wredenhagen,12.5188694,53.2900804
Bimöhlen,9.9542597,53.9364213
Metzdorf,14.1712003,52.6577502
Neugattendorf,11.9979044,50.3224433
Bösen,10.9379668,52.9340184
Wesendorf,10.5347367,52.592945
Simmern,7.5263925,49.9834939
Oberstreu,10.2863229,50.4026811
Tappendorf,9.6918404,54.1046775
Erlbach-Kirchberg,12.7554759,50.7608906
Eßlingen,6.5271659,49.9148248
Hammelspring,13.4325722,53.0712257
Schönbrunn,8.9302616,49.4115801
Bargstedt,9.4467556,53.4603733
Hermerode,11.2851777,51.5987091
Keltern,8.5833283,48.9000039
Mendig,7.2804114,50.3728003
Dickfeitzen,10.9394,52.9871
Sudwalde,8.8406421,52.795731
Püchersreuth,12.2343169,49.7529603
Sandersdorf-Brehna,12.2635906,51.6181969
Gingen an der Fils,9.7825817,48.6590603
Fürfeld,7.8931802,49.7770344
Mammendorf,11.1656988,48.2102514
Poppenbüttel,10.0742,53.6564
Sievershütten,10.1129249,53.8455828
Haibach bei Schärding,13.4945726,48.566536
Schmölln,12.3520022,50.8971549
Riederich,9.26868,48.5609
Kettenkamp,7.8276287,52.586416
Brebel,9.739781,54.6392442
Lind,7.0341377,50.3214102
Hibben Weser,9.02892,52.5023
Breuberg,9.0297787,49.8237774
Mühl Rosin,12.2113107,53.7599021
Holzheim,10.5307639,48.5131508
Bliesdorf,14.1588719,52.6932095
Bentzin,13.2748722,53.9457793
Train,11.8256793,48.7312605
Teichwolframsdorf,12.2470818,50.7202325
Süderstapel,9.2153159,54.3492474
Adamshoffnung,12.3634458,53.4460637
Ochtendung,7.3893742,50.349275
Brimingen,6.3625039,49.9686835
Darscheid,6.89074,50.2132588
Straßberg,9.0897273,48.1764154
Langfurth,10.4529925,49.099244
Kreyenhagen,10.8757077,52.9236477
Hindenburg,11.9288673,52.7533929
Landensberg,10.5233771,48.4345425
Ellern (Hunsrück),7.6414005,49.9861603
Furth,12.0212216,48.5915163
Estorf,9.1416519,52.5884139
Unterkirnach,8.3659473,48.0777092
Bentstreek,7.8348712,53.3837177
Ewighausen,7.8270282,50.5338034
Morsbach,7.7282903,50.8642805
Sankt Goarshausen,7.7150545,50.1555747
Altona-Altstadt,9.945352,53.5496598
Gemünden,8.0176918,50.5599325
Kalkar,6.2927546,51.7388793
Kummerow,14.2242631,52.1404718
Schweighausen,7.7524482,50.2810739
Ladbergen,7.7391678,52.1363237
Hof Nehmten,10.3936171,54.0959058
Barnstedt,10.3724075,53.1352482
Frauenkopf,9.2198735,48.7611045
Rimbach,8.7604365,49.6239375
Oberscheinfeld,10.4311833,49.7100432
Zemmer,6.6978601,49.8923887
Kühsen,10.6167,53.6833
Danndorf,10.9162247,52.4279344
Drentwede,8.5618764,52.7365501
Gerstenberg,12.4382297,51.0312658
Immenstedt,9.1633145,54.5393275
Warrenzin,12.9466674,53.9027682
Rainau,10.1499925,48.9333053
Eisenach,6.5091746,49.8510871
Gleichamberg,10.5999264,50.3723482
Brokstedt,9.8216519,53.9898319
Kalübbe,10.2828894,54.1182886
Habichhorst-Blyinghausen,9.24399,52.3164
Thum,12.952226,50.6698953
Brenitz bei Sonnewalde,13.6005059,51.7015248
Tuttlingen,8.8186606,47.9844315
Delve,9.2503731,54.3021782
Jahrstedt,10.9758653,52.5603423
Radolfzell,8.9702835,47.7373551
Altenthann,12.3037865,49.093098
Grambek,10.6794191,53.5739642
Marktoffingen,10.4748818,48.9270866
Welschneudorf,7.7979747,50.3717033
Ribbeck,12.7534965,52.6248186
Mannheim,8.467236,49.489591
Taugwitz,11.6355686,51.1248052
Wismar,11.4647932,53.8909832
Wolfmannshausen,10.4590069,50.4293988
Großkmehlen,13.7245424,51.3788401
Groß Godems,11.796852,53.3628794
Schwerbach,7.3557562,49.8960604
Wawern,6.4884372,50.1154792
Lehe Ems,7.3335691,53.0004795
Brühl,8.5335094,49.3966157
Marsberg,8.8550354,51.4542269
Rabenstein/Fläming,12.6103299,52.0548182
Nebelschütz - Njebjelčicy,14.1580401,51.2641776
Schäpingen,10.8397475,52.8658429
Vollmershain,12.2884,50.8552
Eschede,10.234838,52.7340315
Winzer,13.075986,48.7238833
